Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,company,no_of_salaries,avg_salary,min_salary,max_salary
Data Analyst - Intern,-1.0,"This role supports Reviewing and standardizing the new Inventory data of GSK Site

Creation of new Contract Materials in Lotus Notes and get it approved in SAP

Assigning Contract Materials to Equipment Records

Standardizing the MFG, Model, Device Type, PL , Type Description etc of all Equipment records

Reviewing the Go-Live data in SAP and work in its Standardizing

Support BA team in Filling the Blanks in Equipment records

Any Ad-hoc support as needed by Business Analytics team",3.8,perkinelmer,Hyderābād,-1.0,10000+ Employees,1937.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),-1.0,,,,,
SAS Data Scientist/ SAS Data engineer/Data Modeler @ Insurance Company,-1.0,"Job Description:
Role: SAS Data Scientist/ SAS Data engineer/Data Modeler
Special Inputs:
Should be able to build conceptual, Logical, and physical data models in SAS.
Looking for a minimum of 5+ yrs of experience
Prefer someone from Insurance (Health/General Insurance) or BFSI domain.
Candidates based out of any location, who can join immediately or with 15 20 days.
Responsibilities:
Support SAS model development activities concerning inhalation, ingestion, cleaning, and feature preparation, responses to decision support.
Perform rigorous mathematical and statistical analysis on large data sets.
Design and develop graphical user interfaces for mathematical models in SAS platforms.
Develop SAS code to support the database and maintain a back-end server interface for SAS.
Develop SAS code to test model accuracy and performance.
Collect, reduce, process, and present model input and output data.
Write reports on methods used and results obtained.
Requirements:
5+ years of professional experience in data architecture, mathematical modeling, statistical analysis, data science, or related field.
Education reflecting on the following:
Masters degree in Computer Science or Computer Science Engineering with a minor, certificate, or relevant work experience in a scientific or mathematical field (e.g., statistics, data analysis, biology, engineering).
Bachelors degree in Physics, Physics engineering, Actuarial science, Mathematics, Biology, or Engineering with a minor or certificate in computer science or relevant work experience requiring computer programming.
2 years of relevant experience in the SAS Data Management Platform.
Design and Maintain Conceptual, Logical, and Physical Data Models in SAS.
Preference:
SAS Certified Data Integration Developer or SAS Certified Data Quality Steward.
Previous Experience in BFSI (Banking, financial services, and insurance) is preferred.
Previous Experience in SAS MDM and SAS VIYA
Work experience using data science ML/AI algorithms in Java, R, or Python is a plus.
Interested Candidates can call us on below mentioned contact details.
Thanks and Regards,
Pooja Dhoke
9096349601
Tezz Biz Consultant
Job Types: Full-time, Walk-In
Salary: ₹800,000.00 - ₹1,650,000.00 per month
Schedule:
Day shift
Experience:
SAS Data Management: 2 years (Preferred)
data architecture, mathematical modeling: 4 years (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
No",-1.0,tezz biz consultant llp,Chennai,-1.0,-1,-1.0,-1,-1,-1,-1,-1.0,,,,,
Data Scientist - Hyderabad,-1.0,"Job Description

Key Responsibilities:
Apply Data Mining/ Data Analysis methods using a variety of data tools, building and implementing models using algorithms and creating/ running simulations to drive optimization and improvement across business functions
Assess the accuracy of new data sources and data gathering techniques
Perform Exploratory Data Analysis, detailed analysis of business problems and technical environments in designing the solution
Apply Supervised, Unsupervised, Reinforcement Learning and Deep Learning algorithms
Apply advanced Machine Learning Algorithms and Statistics:
o Regression, Simulation, Scenario Analysis
o Time Series Modelling
o Classification - Logistic Regression, Decision Trees, SVM, KNN, Naive Bayes
o Clustering, K-Means, Apriori
o Ensemble Models - Random Forest, Boosting, Bagging
o Neural Networks
Lead and manage Proof of Concepts and demonstrate the outcomes quickly
Document use cases, solutions, and recommendations
Work analytically in a problem-solving environment
Work in a fast-paced agile development environment
Coordinate with different functional teams to implement models and monitor outcomes
Work with stakeholders throughout the organization to identify opportunities for leveraging organization data and apply Predictive Modelling techniques to gain insights across business functions - Operations, Products, Sales, Marketing, HR and Finance teams
Help program and project managers in the design, planning, and governance of implementing Data Science solutions
Experience and Skills:
2-7 years of professional working experience in Analytics
AWS AI/ML hands-on experience or good knowledge is a definite plus.
Experience in Retail, Financial Services, and Manufacturing
Experience using statistical packages of R, Python and Spark ML to work with data and draw insights from large data sets
Experience with distributed data/ computing tools: Hadoop, Hive, Spark, Python
Experience with SQL
Experience visualizing/ presenting data for stakeholders using matplot, ggplot or Excel or Tableau
Excellent written and verbal communication skills for coordinating across teams
Job Information
Number of Positions
2
Target Date
07/31/2020
Industry
IT Services
Work Experience
2-5 years
Last Activity Time
06/17/2020 15:32
City
Hyderabad
State/Province
Telangana
Country
India",3.4,aptus data labs,Hyderābād,-1.0,51 to 200 Employees,2014.0,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),-1.0,Aptus Data Labs,2.0,-1,₹506K,"₹1,111K"
VIE - DATA SCIENTIST (H/F) - INDE,-1.0,"Contexte :
Durant ce VIE vous serez intégré dans l’équipe de chercheurs du centre technique TCAP (Technical Center Asia Pacific) et en lien étroit avec les Data Scientists du Centre de Recherche de Solaize (France). Votre rôle consistera à promouvoir les approches data-driven appliquées à la formulation de produits.
Vos activités seront les suivantes :
Cartographier l’ensemble des données produites par les chercheurs et définir avec les chercheurs des use case à forte valeur ajoutée
Structurer les bases et entrepôts de données
Développer des modèles prédictifs et outils d’aide à la formulation basés sur les techniques de machine learning et d’IA
Sensibiliser les chercheurs à la data et déployer les outils développés sur les projets de formulation de nouveaux produits
Assister les chercheurs au quotidien sur les questions de statistiques et d’analyse de données
Contexte et Environnement
Le/la titulaire du poste percevra une indemnité VIE selon le barème Business France.
Veuillez vérifier les conditions d’éligibilité auVIE sur le site internet www.civiweb.com
Profil recherché
Formation recherchée :
Vous êtes titulaire d’un BAC+5 minimum avec une spécialisation en data science, mathématiques appliquées, statistiques, ou informatique décisionnelle.
Des bases solides en physique-chimie et un intérêt pour les sciences de l’ingénieur sont souhaitables.

Compétences informatiques :
Vous maîtrisez les outils de la data science (Python, manipulation bases de données).

Langues :
Anglais : C2
Français : niveau minimum B2
Réfèrence
33301BR
Métier
'Systèmes d'Information Métiers
Région, département, localité
Inde
Type d’emploi
VIE
Durée du contrat
12
Unité de temps
Mois
Niveau d’expérience requis
Moins de 3 ans, Minimum 3 ans
Branche
Marketing & Services
A propos de nous/Profil de l'entreprise
BETTER ENERGY NEEDS YOU
Donnez le meilleur de vous-même à l’énergie ! Rejoignez TOTAL : plus de 500 métiers différents dans 130 pays. Une entreprise responsable avec des standards de sécurité et d’éthique forts, des perspectives d’évolution de carrière variées, une culture de l’innovation et une mission partagée par les 100.000 collaborateurs du Groupe : rendre l’énergie meilleure jour après jour.",3.7,total,Mahape,-1.0,201 to 500 Employees,-1.0,Subsidiary or Business Segment,Chemical Manufacturing,Manufacturing,$50 to $100 million (USD),-1.0,,,,,
Data Analyst,-1.0,"Overall 5+ years of D&A management experience, at least 3 years of Commercial domain expertise and understands /have experience with the related Commercial solutions and DW like BW, SFDC, etc.
Purpose
Demand - As a D&A Delivery Lead in the Commercial domain, you will gather demand and support needed in the Commercial community, align requirements between global functions with regional needs and act as a Single Point Of Contact.
Supply /Deliver responsible as Scrum team lead to deliver Data & Analytics products and services (like Data Marts /MIOs, dashboards, analytics and data pipelines).
Resulting into D&A capabilities owned in the Commercial business domain or within IT (SmartMart, Data Science, APIs and front-end solutions) that are scalable in order to increase efficiency, drive new revenues, gain advantage over competitors and support business teams in making more informed and faster decisions.

Accountabilities
Engage with business, structural capturing and understand D&A demand, collaborate with stakeholders during the visioning and concept development of a product. You enjoy taking a consultative role.
Work with business PO to support business transformation from legacy D&A solutions into automated Descriptive, Predictive and Prescriptive decision support solutions.
Act as SPOC for app architecture and the tactical operationalization across the Commercial solutions. Drives the business in maintaining business definitions and data lineage in our Data Catalog.
Serve as the voice of the Business customer towards Development team /squads. Translate from technical to business, and vice versa and lead the daily stand-ups.
Develop scope and define backlog items and divide the workload across the Agile development team.
Solve product related problems, make decisions, complete trade-off analysis to stay on track towards business deliverable commitments.
Understand end to end data management interactions and dependencies across complex data pipelines and models and how they impact D&A products.
Develop a scalable delivery team of internal team members and external delivery partners to accelerate the go-to-market of our D&A services.
Co-lead the D&A front-end tool strategy in the Commercial domain in both IT/Digital and Business.
Identifies and help the client understand the D&A and IT business model, value and value proposition.
Work with Chapter Lead to find the right people to fit the Commercial squad.
Work with external collaborators to integrate their complementary capabilities into our D&A deliveries.

Dimensions
Business Impact: ~2bn USD business targeted in 5 year plan.
People: 4-6 FTE team (internal and external). Some of them reporting into this role and some of them reporting into the Functional /Chapter lead (like data engineers). During certain peaks it is expected that there will be multiple delivery squads. This role should act than as Tribe lead as well as managing the right sizing of the teams according to the business priorities in close cooperation with IT Tribes and Squads.
Budget: Plan and control ~ up to 1m USD core IT-D&A budget. Geographic Scope: Global
Complexity: Medium Complex. D&A Delivery Lead impacts significantly the Syngenta operations. Requires excellent stakeholder management, matrix design and cross functional leadership skills

Experience / Previous jobs required for the job
Proven track record in successful managing D&A and/or Commercial delivery teams.
Overall 5+ years of D&A management experience, at least 3 years of Commercial domain expertise and understands /have experience with the related Commercial solutions and DW like BW, SFDC, etc.
Ability to manage supplier resources and handle escalations as needed.
Experience in building and leading teams in an agile matrix organization.
Working with different levels of the organization (business and IT)
Demonstrated career experience in multiple domains (e.g. IT, Commercial, P&S, Finance, Consulting)

Critical knowledge and education required for the job
Bachelors or Masters degree in informatics, computer science, or related D&A fields with 5-10 years of relevant experience in D&A and Commercial areas.
Multiple years of business or IT experience in Commercial domain.
Experience in Cloud based ELT, Big Data tools, infrastructure, analytics and visualization
Experience running Scrum/Agile development practice (ideally as product owner or scrum master).

Experiences to be gained in the job:
Simplifying complex D&A matters with clear communication towards business stakeholders.
Smart Mart /Data Modeling and Intuitive D&A solutions to assure that our Global D&A selling points are always met: Data Accessible, Insightful and Understandable via Platforms that are Always-on.

Potential next jobs: Data or BI Platform Lead, D&A Delivery lead in other or multiple domain Lead

Capabilities

Leadership Capabilities:
Being able to select and steer a DevOps team to ensure all related activities (BA, ETL, Data engineering, Visualization) are efficiently executed within the team towards a common goal sprint planning.
Manage for constant increasing technology needs by developing organization, team and self. Lead the squad delivery team and create team spirit with a can-do mentality.

Core Capabilities:
Communicate with impact and gains commitment of individuals and stakeholders in a compelling way
Relationship building, collaboration and influencing will be key given data complexity, challenging data integration needs and dealing with both central and decentralized business stakeholders.
Ability to prioritize a rapid growing D&A demand and deliver E2E Data & Analytics solutions and drive adoption across the company.
Pro-actively shares best practice, ideas and insights across the team and utilizes the Agile Chapter structure to constructively inspire change towards a true DevOps operating model.

Functional/Technical Competencies (job function specific):
Ability to analyze and simplify complex problems, articulate trade-offs for informed decision making.
Excellence in network building, stakeholder management and influencing skills.",4.0,syngenta india limited,Pune,-1.0,10000+ Employees,2000.0,Company - Public,Chemical Manufacturing,Manufacturing,$10+ billion (USD),-1.0,,,,,
Sr. Professional - Data Scientist / Analytics,-1.0,"Job Description

Sutherland is seeking an analytical person to join us as an Sr. Profession - Data Scientist to be responsible for Predictive modelling and provide insights from the data. We are a group of dynamic and driven individuals. If you are looking to build a fulfilling career and are confident you have the skills and experience to help us succeed, we want to work with you!
Data Scientists in this role get to:
Keep management updated: Relay vital information in the form of timely and accurate reports
Impact the bottom line: Produce solid and effective strategies based on accurate and meaningful data reports and analysis and/or keen observations
Define Sutherland’s reputation: Oversee and manage performance and service quality to guarantee customer satisfaction;
Strengthen relationships: Establish and maintain communication with clients and/or team members; understand needs, resolve issues, and meet expectations
Take the lead: Think critically and identify opportunities for improvement, then work with global SMEs to integrate efficiencies into daily activities

Qualifications
Qualifications:
To succeed in this position, you must:
Be familiar with concepts like Regression, Decision Trees, Support Vector Machines, Neural networks, Time Series Forecasting, Clustering
Have knowledge of building predictive models and validating them for selection of the best model to deploy
Have excellent knowledge of one or more statistical programming language, preferably open source languages R or Python
Have the ability to deal with lots of variables in datasets and select best variables to include in the model
Have Dimension reduction techniques knowledge of integrating data from a variety of sources and able to look for opportunities to generate insights
Have ability to perform exploratory data analysis using visualizations to come up with initial insights
Have strong hands on expertise in SQL + Excel
Be able to understand the business objective to map out the data requirements + the analytics efforts
Be able to articulate clearly the business value from the Analytics output Must be able to communicate in layman terms the story and insights from the data
Be able to work and collaborate with team members from various other functions Proficient in structured dataset analysis
Have knowledge to run BI tools (like Power BI, Tableau, etc.)
Have familiarity with big data tools and platforms (such as Hadoop, Hive, Hbase, MAPR, etc.) and NLP toolkit
Have knowledge of Healthcare and Health Insurance industry
Have good knowledge in R, Python, Hadoop ecosystem (Hive, Pig, Imphala, Spark, Sqoop) and Visualization tools (Tableau, High Chart, PowerBI)
Be attentive to details and ability to work in a fast-paced environment
Be able to adjust quickly and smoothly to changing priorities and conditions
Have ability to interpret data, identify trends, and make suggestions for improvements.
Have strong analytical skills; be able to interpret data, identify trends, and make suggestions for improvements
Be pro-active in developing trust and professional rapport with employees and team members; work as a team-player
Have strong verbal and written communication skills; be able to communicate in a clear, constructive, and professional manner
Education: Any Graduate BTech/BE/MCA
Experience: Minimum 3+ years
Working Location: Sutherland KP Office , Hyderabad",3.7,sutherland,India,-1.0,10000+ Employees,1986.0,Company - Private,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),-1.0,Sutherland,1.0,-1,₹852K,₹927K
"Software Engineer - Data Analytics, Big Data, Python",-1.0,"What You'll Do


Cisco Systems has an open opportunity for an engineer capable of covering Cisco’s Software Defined and automation portfolios. It is expected that the successful candidate will have wide and deep knowledge of software defined technologies, software automation, development approaches/methodologies and would have extensive experience in developing operational models to support transitions.

You will support Cisco’s large SP and Enterprise customers. As such, there is an expectation that you will have the opportunity with customers to build and execute on customers IT transformation. From early engagement with the customer collecting requirements to solution delivery and execution of the solution would follow under the charter. The role requires partners’ influence & leadership skills, deep technology insight, ability to collaborate among teams to drive Cisco and customer success.
You will typically be responsible for closely working with customer to understand their requirements and develop/deploy required automation solution built around Cisco product folio.
You will build these solutions following Cisco guidelines, standard methodologies and well-defined processes to ensure high quality work.
Setup local lab environment to test and demonstrate automation solution.
You will share his/her knowledge with other people in writing technical documents and enlarge the knowledge database.
You will provide internal and/or external technical presentations within team and as well as with Customer.
You will bring up any specific problems to the Customer Experience (CX) leads or significant Business Units for product improvement.
You will work closely with colleagues to achieve common goals
The engineer will strive to technical excellence and expertise.
Primary job responsibilities involve supporting ingestion and transformation pipelines that handles data for analytical or operational uses across broad line of business needs areas and enterprise data domains. The data engineer often works as a dedicated member of support teams, focused on providing production stability data processing workflows that will be used by analytics groups and data scientists who are interrogating information for predictive analytics, machine learning and data mining purposes. In many cases, the support engineer also works with business units and departments in proactively identifying data quality issues, and coordinating with the development groups to ensure data accuracy to business analysts, leadership groups, and other end users to aid in ongoing operational insights.

An independent & results-oriented lead support engineer must be proficient in broad approaches to data architecture and applications, and will develop components/applications by studying operations and crafting, and developing, reusable services and solutions that support the automated ingesting, profiling, and handling of structured and unstructured data.

Who You'll Work With


Cisco Customer Experience (CX) is a team of outstanding technical specialists whose #1 focus is to help customers deploy and operate their networks optimally while delivering the best possible customer experience. Our success is validated through outstanding financial results, growing customer happiness metrics, industry recognition, and employee happiness scores.

Who You Are
You are Engineer with 6 to 9 Years of experience
Software development/programming experience in enterprise/web/cloud applications.
Exposure to functional, imperative and object-oriented languages and methodologies.
Experience with Big Data approaches and technologies including: Hadoop, Cloudera utilities, Spark, Kafka, Hive, Oozie (experience with Angular JS/HTML5/Node JS are huge plus).
Experience with SQL (MySQL, Postgres) and NoSQL(MongoDB/HBase/ReDis) database is encouraged.
Exposure to programming languages/tools including: Python, Django, Pandas, NumPy, Scala and JavaScript
Proficiency with Linux operating systems especially solving and log-handling of applications deployed in Linux
Experience supporting large-scale web services (RESTful APIs)
Explores, examines and interprets large volumes of data in various forms and recommends additional sources of data for improvements.
Has led, or been directly involved with, the investigation and resolution of incidents and sophisticated data issues in a production setup.
Experience working in an agile environment.
Desired Skills
Good understanding in data modelling, data design and persistence (e.g. data marts, data lakes).
Good to have understanding of AI/ML
Why Cisco


At Cisco, each person brings their different talents to work as a team and make a difference.

Yes, our technology changes the way the world works, lives, plays and learns, but our edge comes from our people.

We connect everything – people, process, data and things – and we use those connections to change our world for the better.

We innovate everywhere - From launching a new era of networking that adapts, learns and protects, to building Cisco Services that accelerate businesses and business results. Our technology powers entertainment, retail, healthcare, education and more – from Smart Cities to your everyday devices.

We benefit everyone - We do all of this while striving for a culture that empowers every person to be the difference, at work and in our communities.

We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.

#WeAreCisco.",4.3,cisco systems,Bangalore,-1.0,10000+ Employees,1984.0,Company - Private,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1.0,Cisco Systems,2.0,-1,"₹1,480K","₹1,694K"
"Software Engineer - Data Analytics, Big Data, Python",-1.0,"What You'll Do


Cisco Systems has an open opportunity for an engineer capable of covering Cisco’s Software Defined and automation portfolios. It is expected that the successful candidate will have wide and deep knowledge of software defined technologies, software automation, development approaches/methodologies and would have extensive experience in developing operational models to support transitions.

You will support Cisco’s large SP and Enterprise customers. As such, there is an expectation that you will have the opportunity with customers to build and execute on customers IT transformation. From early engagement with the customer collecting requirements to solution delivery and execution of the solution would follow under the charter. The role requires partners’ influence & leadership skills, deep technology insight, ability to collaborate among teams to drive Cisco and customer success.
You will typically be responsible for closely working with customer to understand their requirements and develop/deploy required automation solution built around Cisco product folio.
You will build these solutions following Cisco guidelines, standard methodologies and well-defined processes to ensure high quality work.
Setup local lab environment to test and demonstrate automation solution.
You will share his/her knowledge with other people in writing technical documents and enlarge the knowledge database.
You will provide internal and/or external technical presentations within team and as well as with Customer.
You will bring up any specific problems to the Customer Experience (CX) leads or significant Business Units for product improvement.
You will work closely with colleagues to achieve common goals
The engineer will strive to technical excellence and expertise.
Primary job responsibilities involve supporting ingestion and transformation pipelines that handles data for analytical or operational uses across broad line of business needs areas and enterprise data domains. The data engineer often works as a dedicated member of support teams, focused on providing production stability data processing workflows that will be used by analytics groups and data scientists who are interrogating information for predictive analytics, machine learning and data mining purposes. In many cases, the support engineer also works with business units and departments in proactively identifying data quality issues, and coordinating with the development groups to ensure data accuracy to business analysts, leadership groups, and other end users to aid in ongoing operational insights.

An independent & results-oriented lead support engineer must be proficient in broad approaches to data architecture and applications, and will develop components/applications by studying operations and crafting, and developing, reusable services and solutions that support the automated ingesting, profiling, and handling of structured and unstructured data.

Who You'll Work With


Cisco Customer Experience (CX) is a team of outstanding technical specialists whose #1 focus is to help customers deploy and operate their networks optimally while delivering the best possible customer experience. Our success is validated through outstanding financial results, growing customer happiness metrics, industry recognition, and employee happiness scores.

Who You Are
You are Engineer with 6 to 9 Years of experience
Software development/programming experience in enterprise/web/cloud applications.
Exposure to functional, imperative and object-oriented languages and methodologies.
Experience with Big Data approaches and technologies including: Hadoop, Cloudera utilities, Spark, Kafka, Hive, Oozie (experience with Angular JS/HTML5/Node JS are huge plus).
Experience with SQL (MySQL, Postgres) and NoSQL(MongoDB/HBase/ReDis) database is encouraged.
Exposure to programming languages/tools including: Python, Django, Pandas, NumPy, Scala and JavaScript
Proficiency with Linux operating systems especially solving and log-handling of applications deployed in Linux
Experience supporting large-scale web services (RESTful APIs)
Explores, examines and interprets large volumes of data in various forms and recommends additional sources of data for improvements.
Has led, or been directly involved with, the investigation and resolution of incidents and sophisticated data issues in a production setup.
Experience working in an agile environment.
Desired Skills
Good understanding in data modelling, data design and persistence (e.g. data marts, data lakes).
Good to have understanding of AI/ML
Why Cisco


At Cisco, each person brings their different talents to work as a team and make a difference.

Yes, our technology changes the way the world works, lives, plays and learns, but our edge comes from our people.

We connect everything – people, process, data and things – and we use those connections to change our world for the better.

We innovate everywhere - From launching a new era of networking that adapts, learns and protects, to building Cisco Services that accelerate businesses and business results. Our technology powers entertainment, retail, healthcare, education and more – from Smart Cities to your everyday devices.

We benefit everyone - We do all of this while striving for a culture that empowers every person to be the difference, at work and in our communities.

We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.

#WeAreCisco.",4.3,cisco systems,Bangalore,-1.0,10000+ Employees,1984.0,Company - Private,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1.0,Cisco Systems,1.0,-1,₹753K,₹807K
"Software Engineer - Data Analytics, Big Data, Python",-1.0,"What You'll Do


Cisco Systems has an open opportunity for an engineer capable of covering Cisco’s Software Defined and automation portfolios. It is expected that the successful candidate will have wide and deep knowledge of software defined technologies, software automation, development approaches/methodologies and would have extensive experience in developing operational models to support transitions.

You will support Cisco’s large SP and Enterprise customers. As such, there is an expectation that you will have the opportunity with customers to build and execute on customers IT transformation. From early engagement with the customer collecting requirements to solution delivery and execution of the solution would follow under the charter. The role requires partners’ influence & leadership skills, deep technology insight, ability to collaborate among teams to drive Cisco and customer success.
You will typically be responsible for closely working with customer to understand their requirements and develop/deploy required automation solution built around Cisco product folio.
You will build these solutions following Cisco guidelines, standard methodologies and well-defined processes to ensure high quality work.
Setup local lab environment to test and demonstrate automation solution.
You will share his/her knowledge with other people in writing technical documents and enlarge the knowledge database.
You will provide internal and/or external technical presentations within team and as well as with Customer.
You will bring up any specific problems to the Customer Experience (CX) leads or significant Business Units for product improvement.
You will work closely with colleagues to achieve common goals
The engineer will strive to technical excellence and expertise.
Primary job responsibilities involve supporting ingestion and transformation pipelines that handles data for analytical or operational uses across broad line of business needs areas and enterprise data domains. The data engineer often works as a dedicated member of support teams, focused on providing production stability data processing workflows that will be used by analytics groups and data scientists who are interrogating information for predictive analytics, machine learning and data mining purposes. In many cases, the support engineer also works with business units and departments in proactively identifying data quality issues, and coordinating with the development groups to ensure data accuracy to business analysts, leadership groups, and other end users to aid in ongoing operational insights.

An independent & results-oriented lead support engineer must be proficient in broad approaches to data architecture and applications, and will develop components/applications by studying operations and crafting, and developing, reusable services and solutions that support the automated ingesting, profiling, and handling of structured and unstructured data.

Who You'll Work With


Cisco Customer Experience (CX) is a team of outstanding technical specialists whose #1 focus is to help customers deploy and operate their networks optimally while delivering the best possible customer experience. Our success is validated through outstanding financial results, growing customer happiness metrics, industry recognition, and employee happiness scores.

Who You Are
You are Engineer with 6 to 9 Years of experience
Software development/programming experience in enterprise/web/cloud applications.
Exposure to functional, imperative and object-oriented languages and methodologies.
Experience with Big Data approaches and technologies including: Hadoop, Cloudera utilities, Spark, Kafka, Hive, Oozie (experience with Angular JS/HTML5/Node JS are huge plus).
Experience with SQL (MySQL, Postgres) and NoSQL(MongoDB/HBase/ReDis) database is encouraged.
Exposure to programming languages/tools including: Python, Django, Pandas, NumPy, Scala and JavaScript
Proficiency with Linux operating systems especially solving and log-handling of applications deployed in Linux
Experience supporting large-scale web services (RESTful APIs)
Explores, examines and interprets large volumes of data in various forms and recommends additional sources of data for improvements.
Has led, or been directly involved with, the investigation and resolution of incidents and sophisticated data issues in a production setup.
Experience working in an agile environment.
Desired Skills
Good understanding in data modelling, data design and persistence (e.g. data marts, data lakes).
Good to have understanding of AI/ML
Why Cisco


At Cisco, each person brings their different talents to work as a team and make a difference.

Yes, our technology changes the way the world works, lives, plays and learns, but our edge comes from our people.

We connect everything – people, process, data and things – and we use those connections to change our world for the better.

We innovate everywhere - From launching a new era of networking that adapts, learns and protects, to building Cisco Services that accelerate businesses and business results. Our technology powers entertainment, retail, healthcare, education and more – from Smart Cities to your everyday devices.

We benefit everyone - We do all of this while striving for a culture that empowers every person to be the difference, at work and in our communities.

We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.

#WeAreCisco.",4.3,cisco systems,Bangalore,-1.0,10000+ Employees,1984.0,Company - Private,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1.0,Cisco Systems,1.0,-1,₹10K,₹11K
Cisco Data & Analytics : Data Analyst,-1.0,"data science tools and techniques including python, machine learning and data visualization.

Continuous personal development in a multifaceted, multidisciplinary environment.

Identifying and prioritizing business and technical requirements using agile methodologies.

Work with a variety of product owners, scrum masters and development teams across different time zones.

Who You’ll Work With


This role will be collaborating closely with Engineering, Finance, Sales, IT and Customer Success groups.

Who You Are


You've got experience with identifying a business problem and solving it through data driven insights.

Experience in building requirements to improve data gathering for analytic purposes.

Got experience to Perform, Support and Lead all aspects of Different Functional areas like Data Analysis, Data Engineering strategy, Data Warehousing, Data Integration and Report, and build the Data Visualization.

We need more data SME strength to support the ongoing new use cases coming from Engineering, CX, Sales, Finance and IT business functions.

Minimum Qualifications


BS/MS or equivalent (Sophisticated degree preferred)

8-10+ years of full-time data analytics/ engineering experience.

Should have a very good hands on experience in working with Big Data Platforms, ETL/ELT technologies, Cloud DB platforms (Snowflake, AWS, Google)/Teradata, Informatica, Tableau/PowerBI, SQL for Data Engineering and Data Science, and Python.

Able to take a concept or an idea and work through the different stages all the way to the execution and outcome.

Outstanding analytical thinking and aptitude.

Experience leading Data Engineering/Data Migration projects.

Customer Success, Customer Experience, Product Telemetry, Finance domain knowledge preferred.

Familiarity with advance analytics and machine learning topics.

Solid understanding in Tableau/PowerBI or similar data analytics and presentation tools.

Should have experience in storytelling with data in form of visuals.

Certification in one of Data Engineering/Data Science/Data Analysis tracks are a plus.

Proven experience of data systems like Finance, Customer Success, Services, Sales, Bookings, Revenue, Install Base, Telemetry is helpful

Should have experience in storytelling with data in form of visuals

Good written and verbal communication skills, and comfortable presenting findings to executive level audience and translating data into understandable documents.

Why you'll love Cisco


We change the World, you will become passionate about your employer and the brand you represent. Everything is converging on the Internet, making networked connections more meaningful than ever before in our lives. Our employees' groundbreaking ideas impact everything. Here, that means we take creative ideas from the drawing board to dynamic solutions that have real world impact.

You'll collaborate with Cisco leaders, partner with mentors, and develop incredible relationships with colleagues who",4.3,cisco systems,Bangalore,-1.0,10000+ Employees,1984.0,Company - Private,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1.0,Cisco Systems,2.0,-1,"₹1,480K","₹1,694K"
